190,214
535,173
123,167
562,161
20,151
294,135
445,130
255,124
331,124
332,117
203,106
412,104
530,103
144,99
178,99
318,98
134,95
111,92
250,92
436,92
52,91
256,91
402,90
9,89
138,89
248,87
280,86
523,84
87,80
198,79
461,79
5,78
228,78
299,77
149,76
200,75
405,74
546,74
112,73
98,70
179,70
212,70
114,69
359,67
186,66
196,65
437,63
539,63
278,62
372,62
126,61
365,61
202,58
591,58
285,56
373,56
246,55
319,55
496,55
290,54
291,53
575,53
41,52
187,51
399,51
414,49
551,49
305,48
558,48
457,47
232,46
95,45
490,45
12,44
54,44
233,44
245,44
270,44
283,44
208,43
243,43
214,42
348,42
377,42
387,41
443,41
498,41
548,41
158,40
160,40
194,40
195,40
238,40
317,40
388,40
432,40
522,40
40,39
219,39
258,39
446,39
458,39
553,39
297,38
374,38
404,38
407,38
172,37
211,37
398,37
454,37
89,36
143,36
230,36
264,36
406,36
561,36
344,35
21,34
205,34
296,34
493,34
257,33
420,33
468,33
494,33
595,33
80,32
241,32
375,32
476,32
500,32
513,32
565,32
582,32
55,31
244,31
382,31
483,31
559,31
97,30
223,30
284,30
478,30
563,30
590,30
11,29
38,29
345,29
416,29
438,29
36,28
50,28
64,28
119,28
320,28
515,28
44,27
88,27
148,27
183,27
489,27
545,27
552,27
18,26
33,26
180,26
224,26
321,26
340,26
400,26
51,25
59,25
60,25
167,25
265,25
368,25
376,25
401,25
491,25
10,24
96,24
282,24
339,24
386,24
534,24
8,23
15,23
90,23
118,23
135,23
207,23
259,23
308,23
316,23
426,23
474,23
7,22
47,22
125,22
163,22
333,22
422,22
550,22
24,21
42,21
63,21
127,21
253,21
302,21
415,21
592,21
23,20
53,20
115,20
130,20
221,20
226,20
326,20
328,20
337,20
442,20
463,20
469,20
487,20
516,20
526,20
549,20
585,20
66,19
106,19
113,19
150,19
334,19
531,19
572,19
75,18
281,18
353,18
360,18
34,17
121,17
124,17
277,17
330,17
419,17
421,17
467,17
16,16
139,16
162,16
189,16
271,16
343,16
475,16
480,16
594,16
2,15
4,15
32,15
173,15
188,15
210,15
227,15
346,15
19,14
116,14
231,14
261,14
323,14
324,14
327,14
447,14
497,14
532,14
589,14
131,13
137,13
206,13
209,13
288,13
295,13
303,13
307,13
383,13
439,13
456,13
470,13
514,13
517,13
69,12
85,12
157,12
229,12
341,12
27,11
37,11
65,11
67,11
239,11
247,11
306,11
381,11
444,11
466,11
471,11
495,11
586,11
25,10
272,10
289,10
313,10
336,10
349,10
355,10
455,10
460,10
472,10
544,10
560,10
573,10
577,10
35,9
45,9
70,9
104,9
133,9
154,9
164,9
170,9
235,9
329,9
342,9
440,9
464,9
574,9
578,9
1,8
28,8
30,8
68,8
76,8
101,8
102,8
201,8
216,8
217,8
262,8
263,8
304,8
322,8
354,8
390,8
392,8
427,8
566,8
6,7
13,7
17,7
29,7
56,7
120,7
132,7
140,7
161,7
166,7
204,7
215,7
236,7
367,7
408,7
428,7
540,7
569,7
22,6
99,6
100,6
171,6
174,6
300,6
310,6
311,6
314,6
361,6
362,6
366,6
384,6
385,6
395,6
396,6
479,6
509,6
511,6
519,6
520,6
568,6
581,6
583,6
46,5
78,5
79,5
136,5
142,5
156,5
175,5
191,5
269,5
274,5
275,5
293,5
298,5
301,5
356,5
393,5
424,5
429,5
430,5
434,5
492,5
518,5
533,5
537,5
570,5
593,5
58,4
122,4
147,4
155,4
169,4
193,4
199,4
225,4
287,4
357,4
363,4
364,4
433,4
435,4
441,4
465,4
481,4
538,4
48,3
57,3
77,3
91,3
252,3
315,3
338,3
370,3
450,3
482,3
488,3
501,3
524,3
542,3
62,2
94,2
105,2
107,2
117,2
141,2
151,2
153,2
165,2
234,2
237,2
242,2
251,2
347,2
350,2
351,2
378,2
379,2
389,2
423,2
448,2
451,2
504,2
541,2
547,2
554,2
567,2
571,2
584,2
587,2
26,1
31,1
71,1
72,1
81,1
82,1
83,1
86,1
92,1
128,1
146,1
176,1
182,1
192,1
197,1
222,1
260,1
279,1
292,1
309,1
358,1
409,1
410,1
417,1
418,1
449,1
452,1
453,1
459,1
462,1
473,1
477,1
484,1
486,1
499,1
502,1
506,1
508,1
512,1
527,1
529,1
543,1
555,1
556,1
564,1
579,1
580,1
3,0
14,0
39,0
43,0
49,0
61,0
73,0
74,0
84,0
93,0
103,0
108,0
109,0
110,0
129,0
145,0
152,0
159,0
168,0
177,0
181,0
184,0
185,0
213,0
218,0
220,0
240,0
249,0
254,0
266,0
267,0
268,0
273,0
276,0
286,0
312,0
325,0
335,0
352,0
369,0
371,0
380,0
391,0
394,0
397,0
403,0
411,0
413,0
425,0
431,0
485,0
503,0
505,0
507,0
510,0
521,0
525,0
528,0
536,0
557,0
576,0
588,0
