551,157
203,154
23,147
80,143
121,143
349,134
559,133
319,132
20,131
472,128
114,127
493,125
138,124
211,120
427,118
183,117
443,116
531,116
11,115
590,114
111,100
243,100
513,100
51,99
466,99
263,96
483,96
123,94
461,94
55,92
106,92
270,92
374,92
41,91
372,90
85,89
137,89
5,88
102,88
134,88
334,88
432,88
468,88
475,87
38,86
548,86
212,85
532,85
550,85
69,84
283,84
515,84
42,83
265,83
189,82
245,82
377,82
388,82
563,82
88,81
299,81
316,81
344,81
572,80
120,79
148,79
131,78
143,78
415,78
343,77
546,77
64,76
258,76
280,76
553,76
112,75
314,74
480,74
535,74
226,73
63,72
118,72
348,72
202,71
216,71
241,71
274,70
517,70
436,69
65,68
326,68
98,67
104,67
163,67
178,67
32,66
144,66
169,66
295,66
522,66
244,65
370,65
399,65
573,65
194,64
250,64
489,62
591,62
66,61
285,61
446,61
494,61
12,60
21,60
89,60
219,60
458,60
116,59
420,59
207,58
259,58
419,58
575,58
478,57
530,57
171,56
238,56
282,56
562,56
210,55
275,55
456,55
115,54
221,54
469,54
497,54
95,53
129,53
333,53
373,53
392,53
534,53
97,52
167,52
248,52
278,52
294,52
376,52
386,52
402,52
18,51
422,51
447,51
239,50
264,50
375,50
405,50
437,50
190,49
322,49
454,49
33,48
36,48
130,48
195,48
460,48
465,48
537,48
201,47
293,47
296,47
323,47
445,47
491,47
9,46
150,46
174,46
205,46
300,46
368,46
160,45
324,45
360,45
471,45
500,45
516,45
45,44
135,44
180,44
467,44
158,43
215,43
400,43
416,43
552,43
554,43
139,42
164,42
186,42
246,42
338,42
558,42
561,42
15,41
227,41
230,41
255,41
313,41
327,41
367,41
383,41
463,41
549,41
53,40
166,40
173,40
175,40
196,40
290,40
426,40
495,40
101,39
119,39
128,39
291,39
476,39
523,39
90,38
127,38
235,38
247,38
328,38
331,38
455,38
1,37
67,37
126,37
206,37
318,37
539,37
589,37
34,36
281,36
305,36
412,36
75,35
147,35
154,35
170,35
269,35
28,34
56,34
87,34
256,34
302,34
364,34
470,34
96,33
172,33
198,33
200,33
261,33
339,33
423,33
526,33
19,32
297,32
336,32
346,32
365,32
389,32
26,31
30,31
317,31
321,31
533,31
566,31
54,30
217,30
231,30
387,30
398,30
404,30
540,30
545,30
208,29
228,29
229,29
284,29
306,29
361,29
16,28
44,28
100,28
187,28
149,27
301,27
308,27
565,27
577,27
581,27
586,27
151,26
272,26
277,26
337,26
464,26
479,26
488,26
490,26
8,25
52,25
70,25
113,25
162,25
310,25
406,25
407,25
567,25
57,24
68,24
179,24
378,24
578,24
91,23
155,23
303,23
498,23
86,22
262,22
379,22
384,22
401,22
474,22
6,21
27,21
122,21
157,21
393,21
496,21
518,21
7,20
50,20
153,20
214,20
237,20
414,20
424,20
519,20
24,19
271,19
353,19
359,19
438,19
524,19
544,19
10,18
29,18
77,18
79,18
133,18
136,18
161,18
236,18
311,18
332,18
345,18
381,18
439,18
457,18
40,17
76,17
342,17
442,17
541,17
307,16
382,16
395,16
444,16
507,16
582,16
125,15
140,15
223,15
253,15
276,15
390,15
574,15
594,15
2,14
4,14
31,14
37,14
188,14
288,14
330,14
429,14
481,14
520,14
569,14
595,14
17,13
59,13
60,13
94,13
224,13
320,13
356,13
408,13
536,13
547,13
35,12
156,12
355,12
473,12
514,12
555,12
78,11
82,11
117,11
242,11
304,11
357,11
396,11
440,11
449,11
585,11
47,10
58,10
92,10
251,10
340,10
363,10
430,10
560,10
587,10
142,9
204,9
315,9
329,9
451,9
462,9
557,9
570,9
584,9
46,8
103,8
185,8
232,8
233,8
347,8
362,8
385,8
428,8
43,7
83,7
257,7
289,7
312,7
354,7
441,7
487,7
492,7
592,7
107,6
141,6
152,6
176,6
197,6
341,6
453,6
484,6
521,6
568,6
13,5
25,5
48,5
71,5
72,5
182,5
222,5
397,5
459,5
501,5
571,5
84,4
108,4
132,4
191,4
193,4
298,4
309,4
431,4
434,4
435,4
482,4
486,4
508,4
588,4
14,3
99,3
110,3
124,3
260,3
366,3
394,3
418,3
421,3
433,3
448,3
452,3
504,3
542,3
556,3
576,3
579,3
580,3
583,3
22,2
81,2
105,2
159,2
165,2
225,2
266,2
268,2
279,2
325,2
335,2
350,2
358,2
369,2
380,2
413,2
450,2
485,2
502,2
538,2
564,2
593,2
62,1
74,1
109,1
145,1
146,1
168,1
184,1
209,1
240,1
287,1
292,1
351,1
352,1
425,1
477,1
499,1
505,1
512,1
527,1
529,1
543,1
3,0
39,0
49,0
61,0
73,0
93,0
177,0
181,0
192,0
199,0
213,0
218,0
220,0
234,0
249,0
252,0
254,0
267,0
273,0
286,0
371,0
391,0
403,0
409,0
410,0
411,0
417,0
503,0
506,0
509,0
510,0
511,0
525,0
528,0
